datetimes,neighborhoods,titles,addresses,property_types,bedrooms,bathrooms,sqfts,prices,links
2020-08-21 07:45:00,Pacific Beach,Cozy Apartment in Heart of Pacific Beach - Close to Bay and Beach,2043 1/2 Grand,apartment,1.0,1.0,600.0,1800,https://sandiego.craigslist.org/csd/apa/d/san-diego-cozy-apartment-in-heart-of/7178650922.html
2020-08-21 07:45:00,Little Italy/ Downtown,LIVE YOUR DREAM!!  Stunning La Vita High-rise 5th floor 1231sf Condo,300 West Beach #508 near Union,condo,2.0,2.0,1231.0,3100,https://sandiego.craigslist.org/csd/apa/d/san-diego-live-your-dream-stunning-la/7179590391.html
2020-08-21 07:42:00,La Mesa,A/C! Gated Parking!,7629-7633 Normal Ave Apt 7,apartment,2.0,1.0,810.0,1600,https://sandiego.craigslist.org/esd/apa/d/lemon-grove-c-gated-parking/7181499506.html
2020-08-21 07:42:00,Little Italy,Little Italy Two Master Beds & Bath 1200' sqft,425 W. Beech Street near State,condo,2.0,2.0,1200.0,2495,https://sandiego.craigslist.org/csd/apa/d/san-diego-little-italy-two-master-beds/7170934745.html
2020-08-21 07:41:00,La Jolla Ca,1 Bed 1 Bath House La Jolla Birdrock,6467 Electric Ave. near Palomar,apartment,1.0,1.0,600.0,2200,https://sandiego.craigslist.org/csd/apa/d/la-jolla-1-bed-1-bath-house-la-jolla/7178152733.html
2020-08-21 07:36:00,La Mesa,"Absolutely an Amazing, Must See!",7629-7633 Normal Ave,apartment,2.0,1.0,810.0,1600,https://sandiego.craigslist.org/esd/apa/d/lemon-grove-absolutely-an-amazing-must/7174816198.html
2020-08-21 07:35:00,East Village,DISCOUNTED PENTHOUSES- FLOORS 41-45! BEST VIEWS,424 15th St,apartment,3.0,3.0,1969.0,5900,https://sandiego.craigslist.org/csd/apa/d/san-diego-discounted-penthouses-floors/7177483314.html
2020-08-21 07:25:00,Ocean Beach,Point Loma/Ocean Beach 1 Bed/1 Bath w/ Parking + Balcony,"4457 Temecula Street, Unit 103",apartment,1.0,1.0,,1595,https://sandiego.craigslist.org/csd/apa/d/san-diego-point-loma-ocean-beach-1-bed/7181484466.html
2020-08-21 07:18:00,"La Jolla, Ucsd, Utc",10 Month Lease: Furnished 2BR includes All Utilities,8503 Villa La Jolla #A near Gilman,condo,2.0,2.0,978.0,2450,https://sandiego.craigslist.org/csd/apa/d/san-diego-10-month-lease-furnished-2br/7166767020.html
2020-08-21 07:00:00,San Diego,3 bedroom 2-bath 2-story townhouse,1107 s 41st st near National ave,house,3.0,2.0,1250.0,2200,https://sandiego.craigslist.org/csd/apa/d/san-diego-3-bedroom-2-bath-2-story/7179867802.html
2020-08-21 06:50:00,"La Costa, Carlsbad",^^^ CARLSBAD unique townhome 2 bed 2 bath,La Costa Ave near close to El Camino Real,house,2.0,2.0,1350.0,2650,https://sandiego.craigslist.org/nsd/apa/d/carlsbad-carlsbad-unique-townhome-2-bed/7181466673.html
2020-08-21 06:10:00,560 Greenbrier Drive,Oceanside Studio Apartment Available August 22,560 Greenbrier Drive near Oceanside Blvd,apartment,0.0,1.0,430.0,1500,https://sandiego.craigslist.org/nsd/apa/d/oceanside-oceanside-studio-apartment/7180050855.html
2020-08-21 06:06:00,Carmel Valley,***CARMEL VALLEY TOWN HOME***,13533 Jadestone Way,house,2.0,2.5,1428.0,2850,https://sandiego.craigslist.org/csd/apa/d/del-mar-carmel-valley-town-home/7176952455.html
2020-08-21 05:37:00,"College Area, Near Sdsu","1x1 Close to Shopping, Mirrored Wardrobe, Move in Specials!",6159 Montezuma Road near Montezuma Road,apartment,1.0,1.0,500.0,1498,https://sandiego.craigslist.org/csd/apa/d/san-diego-1x1-close-to-shopping/7172583657.html
2020-08-21 05:17:00,"Encinitas, Ca",5000sf/House for Rent/Pool/Spa/Oceanview,paseo de las flores near cypress hills dr,house,5.0,4.5,5000.0,7500,https://sandiego.craigslist.org/nsd/apa/d/encinitas-5000sf-house-for-rent-pool/7181422698.html
2020-08-21 05:15:00,Kensington,1 bed 1 bath condo Small complex of 7 units so quiet and pleasant.,4360 42nd St,condo,1.0,1.0,576.0,1250,https://sandiego.craigslist.org/csd/apa/d/san-diego-1-bed-1-bath-condo-small/7181397947.html
2020-08-21 04:46:00,Eastvillage,AMAZING STUDIO!!!,550 15th street San Diego ca 92101,apartment,0.0,1.0,520.0,1650,https://sandiego.craigslist.org/csd/apa/d/san-diego-amazing-studio/7171290754.html
2020-08-21 04:44:00,North Park,Charming House - Water Included!!,4344 33rd Place near El Cajon Boulevard,house,2.0,1.0,920.0,2000,https://sandiego.craigslist.org/csd/apa/d/san-diego-charming-house-water-included/7181412314.html
2020-08-21 04:42:00,Rolando,"studio condo with granite counters, custom cabinetry, built-in desk",6101 Adelaide Ave,condo,0.0,1.0,304.0,1150,https://sandiego.craigslist.org/csd/apa/d/san-diego-studio-condo-with-granite/7181398080.html
2020-08-21 04:24:00,San Diego,2bed2baths,10692 Dabney Dr,apartment,2.0,2.0,920.0,1250,https://sandiego.craigslist.org/ssd/apa/d/san-diego-2bed2baths/7181403084.html
2020-08-21 03:15:00,Escondido,"55+ Community, Upgraded, Walk-In Shower, 2nd Floor, Elevators","439 W El Norte Parkway, Ste 102",apartment,1.0,1.0,668.0,1412,https://sandiego.craigslist.org/nsd/apa/d/escondido-55-community-upgraded-walk-in/7174522606.html
2020-08-21 02:31:00,La Jolla / 8771 Gilman Drive,"Lg 2BR/2BA+2 car garage +W/D, fireplc, pool, balcony/storage@Gilman Dr",8771 Gilman Drive near La Jolla Village Drive,condo,2.0,2.0,1241.0,2600,https://sandiego.craigslist.org/csd/apa/d/la-jolla-lg-2br-2ba2-car-garage-d/7181389905.html
2020-08-21 02:28:00,Mission Hills,Mission Hills 3BR Craftsman House 🏠 Coming Soon,Falcon Street near Washington Street,house,3.0,2.0,,3500,https://sandiego.craigslist.org/csd/apa/d/san-diego-mission-hills-3br-craftsman/7181389558.html
2020-08-21 02:07:00,1281 9Th Avenue 112,1 Bed 1 Bath +cozy den w/ upgraded cabinetry stainless steel appliance,1281 9th Avenue,apartment,1.0,1.0,702.0,2376,https://sandiego.craigslist.org/csd/apa/d/san-diego-1-bed-1-bath-cozy-den/7181385731.html
2020-08-21 01:55:00,Utc/La Jolla,"$3000/3br & 1.5 Bth, super clean, quiet, 1350 sqft",4150 Camino Ticino near Decoro or Cargil,house,3.0,1.5,1350.0,3000,https://sandiego.craigslist.org/csd/apa/d/san-diego-br-15-bth-super-clean-quiet/7181385915.html
2020-08-21 01:53:00,Bankers Hill,"$1300 Bankers Hill, Stand-alone Penthouse unit - Fabulous Views (SAN D",2125 FIFTH AVENUE near HAWTHORNE,apartment,0.0,1.0,,1300,https://sandiego.craigslist.org/csd/apa/d/san-diego-1300-bankers-hill-stand-alone/7181384073.html
2020-08-21 01:47:00,Cardiff,Cardiff 1 bedroom Ocean view apt.,Oxford Ave.,duplex,1.0,1.0,850.0,2600,https://sandiego.craigslist.org/nsd/apa/d/cardiff-by-the-sea-cardiff-1-bedroom/7176767062.html
2020-08-21 00:13:00,Vista,2 Bedroom 1 Bath w Yard for Rent,Eddie drive,duplex,2.0,1.0,,1595,https://sandiego.craigslist.org/nsd/apa/d/vista-2-bedroom-1-bath-yard-for-rent/7180096819.html
2020-08-20 23:56:00,Downtown,"Life is Better Here, You""ll Love It",1281 9th Avenue 112 near A and B St,apartment,1.0,1.0,718.0,2513,https://sandiego.craigslist.org/csd/apa/d/san-diego-life-is-better-here-youll/7181369972.html
2020-08-20 23:48:00,Linda Vista/Fashion Valley,2 baths  Spacious Top Floor Unit Available,1683 Coolidge St unit # C near Kramer St.,apartment,2.0,2.0,960.0,1975,https://sandiego.craigslist.org/csd/apa/d/san-diego-2-baths-spacious-top-floor/7175789530.html
2020-08-20 23:30:00,San Diego,small 1 Bdrm Fully Furnished ground-floor apt  (Queen),Spillman Dr near 42nd,apartment,1.0,1.0,,1400,https://sandiego.craigslist.org/csd/apa/d/san-diego-small-1-bdrm-fully-furnished/7177236817.html
2020-08-20 23:09:00,Chula Vista,1Br near downtown Chula Vista,229 Landis Avenue,apartment,1.0,1.0,,1395,https://sandiego.craigslist.org/ssd/apa/d/chula-vista-1br-near-downtown-chula/7174617844.html
2020-08-20 23:09:00,Chula Vista,Downtown Chula Vista 1br--E St. and Del Mar Ave.,216 Del Mar Avenue,apartment,1.0,1.0,492.0,1395,https://sandiego.craigslist.org/ssd/apa/d/chula-vista-downtown-chula-vista-1br-st/7177104634.html
2020-08-20 22:42:00,National City,National City Apt for Rent,2213 Grove St #1,apartment,2.0,1.0,,1400,https://sandiego.craigslist.org/csd/apa/d/national-city-national-city-apt-for-rent/7181361998.html
2020-08-20 22:35:00,East Village,Beautiful 2/2 Condo with rooftop patio & 2 parking spaces,1225 Island Avenue near Park Blvd,condo,2.0,2.0,1100.0,2800,https://sandiego.craigslist.org/csd/apa/d/san-diego-beautiful-2-2-condo-with/7181360884.html
2020-08-20 22:27:00,Hill Crest,Beautiful condo in the heart of Hill Crest,cleveland ave near richmond street,condo,2.0,2.0,949.0,2800,https://sandiego.craigslist.org/csd/apa/d/san-diego-beautiful-condo-in-the-heart/7181359399.html
2020-08-20 22:24:00,Rancho Bernardo,Beautiful-Upper-Private  2br-2ba-All appliances (The Falls),Avenida De Los Lobos,condo,2.0,2.0,904.0,2050,https://sandiego.craigslist.org/csd/apa/d/san-diego-beautiful-upper-private-2br/7181358819.html
2020-08-20 22:21:00,Carmel Valley Phr,Brand New 3BR/2.5BA At Airoso resort at Carmel Valley!,Carmel Valley Rd near Canyon Crest Academy HS,house,3.0,2.5,1478.0,3150,https://sandiego.craigslist.org/nsd/apa/d/san-diego-brand-new-3br-25ba-at-airoso/7177083612.html
2020-08-20 22:07:00,La Jolla - Ucsd,"2BR/2BA + BonusRoom, Balcony,  near UCSD",8672 Via Mallorca near Villa La Jolla Dr,condo,2.0,2.0,1000.0,2300,https://sandiego.craigslist.org/csd/apa/d/la-jolla-2br-2ba-bonusroom-balcony-near/7169159512.html
2020-08-20 22:02:00,Oceanside,Live close to the beach in private cottage,N Clementine st near Surfrider,other,1.0,1.0,,1950,https://sandiego.craigslist.org/nsd/apa/d/oceanside-live-close-to-the-beach-in/7178335512.html
2020-08-20 22:02:00,Scripps Ranch,Scripps Ranch Upstairs 2Br/2Ba Condo,9886 Scripps Westview Way near Erma,condo,2.0,2.0,,2100,https://sandiego.craigslist.org/csd/apa/d/san-diego-scripps-ranch-upstairs-2br/7181354721.html
2020-08-20 21:57:00,North Park,North Park Studio. Newly Renovated. Steps from University Ave.,Illinois St near University Ave.,condo,1.0,1.0,384.0,1500,https://sandiego.craigslist.org/csd/apa/d/san-diego-north-park-studio-newly/7169546770.html
2020-08-20 21:55:00,West Mira Mesa/Sorrento Valley,Executive Master Bedroom Near Qualcomm Avail. End of Aug.,Dabney Drive near Mira mesa blvd,apartment,1.0,1.0,600.0,1625,https://sandiego.craigslist.org/csd/apa/d/san-diego-executive-master-bedroom-near/7179823182.html
2020-08-20 21:44:00,Tri-City Oceanside,Tiny House Avail Mira Costa / Cal State Students /Nurses,Terry near Emerald,other,1.0,1.0,108.0,900,https://sandiego.craigslist.org/nsd/apa/d/oceanside-tiny-house-avail-mira-costa/7181350891.html
2020-08-20 21:37:00,San Marcos,"4 Bedrooms, 2.5 Bathrooms + Dan, $3350/month",Sonoma St. near Santa Barbara St,house,4.0,2.5,2026.0,3350,https://sandiego.craigslist.org/nsd/apa/d/san-marcos-4-bedrooms-25-bathrooms-dan/7181349391.html
2020-08-20 21:17:00,Carlsbad,Ocean view 1x includes w/d available now,5146 Whitman Way near Faraday,apartment,1.0,1.0,,1518,https://sandiego.craigslist.org/nsd/apa/d/carlsbad-ocean-view-1x-includes-d/7181344760.html
2020-08-20 20:53:00,El Cajon,Spacious two bedroom one bath apartment!,237 W Park Ave near Magnolia,apartment,2.0,1.0,900.0,1575,https://sandiego.craigslist.org/esd/apa/d/el-cajon-spacious-two-bedroom-one-bath/7181339222.html
2020-08-20 20:47:00,Serra Mesa,Lease Takeover of a 2 Bed 1 Bath @ Village Glen Apartments,3454 Ruffin Road,apartment,2.0,1.0,800.0,1875,https://sandiego.craigslist.org/csd/apa/d/san-diego-lease-takeover-of-2-bed-1/7167460825.html
2020-08-20 20:39:00,"526 Pepper Drive El Cajon, Ca",El Cajon-Duplex- 1 bed w/garage space- Small Quiet Complex- Ready Now,526 Pepper Drive,apartment,1.0,1.0,500.0,1395,https://sandiego.craigslist.org/esd/apa/d/santee-el-cajon-duplex-1-bed-garage/7181332849.html
2020-08-20 20:30:00,Carlsbad,1.5 Blocks to Beach Townhome/Condo 2BR 2BA 2 Parking,Juniper Ave,house,2.0,2.5,1400.0,3500,https://sandiego.craigslist.org/nsd/apa/d/carlsbad-15-blocks-to-beach-townhome/7177704502.html
2020-08-20 20:19:00,"3550 Lebon Drive #6103 San Diego,Ca",UTC- Luxury Condo -Dual Master w/ Large private Patio-Available Now!,3550 Lebon Drive #6103,apartment,2.0,2.0,2795.0,2795,https://sandiego.craigslist.org/csd/apa/d/san-diego-utc-luxury-condo-dual-master/7181330238.html
2020-08-20 20:07:00,San Diego,8 WEEKS FREE + $1000 Look & Lease Special - SPACIOUS LUXURY APARTMENT,1501 Island Avenue,apartment,1.0,1.0,880.0,2626,https://sandiego.craigslist.org/csd/apa/d/san-diego-8-weeks-free-look-lease/7181319599.html
2020-08-20 20:00:00,"4619 Georgia Street #3 San Diego, Ca",University Heights- The property you want! Remodeled 2 Bed-1 BA.,4619 Georgia Street #3,apartment,2.0,1.0,2395.0,2395,https://sandiego.craigslist.org/ssd/apa/d/san-diego-university-heights-the/7181322862.html
2020-08-20 19:59:00,Imperial Beach,Fully Furnished (with kitchen &bathrm essentials) - 2 bedrm 1 bath,Elkwood near Seacoast,apartment,2.0,1.0,850.0,2450,https://sandiego.craigslist.org/ssd/apa/d/imperial-beach-fully-furnished-with/7176390812.html
2020-08-20 19:48:00,Little Italy,Little Italy 1 Bedroom View Avail Sept 1st,1970 Columbia St near Grape St,apartment,1.0,1.0,631.0,2075,https://sandiego.craigslist.org/csd/apa/d/san-diego-little-italy-1-bedroom-view/7171522975.html
2020-08-20 19:43:00,San Diego Hillcrest 92103,CRAFTSMAN FLAT SHORT WALK TO BALBOA PARK AND SAN DIEGO ZOO,3531 Park Blvd near Myrtle Ave,apartment,1.0,1.0,650.0,1475,https://sandiego.craigslist.org/csd/apa/d/san-diego-craftsman-flat-short-walk-to/7181318855.html
2020-08-20 19:35:00,City Heights,62 years of age or older or have a handicap,4216 50th near Orange,apartment,0.0,1.0,,1295,https://sandiego.craigslist.org/csd/apa/d/san-diego-62-years-of-age-or-older-or/7166215124.html
2020-08-20 19:27:00,Little Italy,Bright & Spacious Luxury One Bed w/ Balcony & 8 WEEKS FREE!,969 Market Street near 10th Avenue,apartment,1.0,1.0,895.0,2990,https://sandiego.craigslist.org/csd/apa/d/san-diego-bright-spacious-luxury-one/7181301931.html
2020-08-20 19:24:00,Downtown,East Village  Cozy 2BR with Free Garage Parking.,17th Street near Broadway,apartment,2.0,2.0,,2116,https://sandiego.craigslist.org/csd/apa/d/san-diego-east-village-cozy-2br-with/7181312417.html
2020-08-20 19:17:00,San Diego,Brand New Three Bedroom Overlooking Pool at One Paseo Living,3200 Paseo Village Way near Del Mar Heights,apartment,3.0,2.0,1433.0,4984,https://sandiego.craigslist.org/nsd/apa/d/del-mar-brand-new-three-bedroom/7181310031.html
2020-08-20 19:01:00,"La Jolla, Utc","Great value on this 1BR! Plank flooring, 6 weeks free!!",5285 Toscana Way near Renaissance Ave,apartment,1.0,1.0,798.0,2195,https://sandiego.craigslist.org/csd/apa/d/san-diego-great-value-on-this-1br-plank/7181283830.html
2020-08-20 18:55:00,"1257 Armorlite Drive San Marcos, Ca","1 Bed - 1.5 Bath - Big, Beautiful Loft, Lots of Storage!",1257 Armorlite Drive,other,1.0,1.5,1042.0,2335,https://sandiego.craigslist.org/nsd/apa/d/san-marcos-1-bed-15-bath-big-beautiful/7181252793.html
2020-08-20 18:54:00,Solana Beach,You dont wanna miss living here! Gorgeous views a mile from the beach!,701 S. Nardo Ave,apartment,1.0,1.0,725.0,2195,https://sandiego.craigslist.org/nsd/apa/d/solana-beach-you-dont-wanna-miss-living/7181299582.html
2020-08-20 18:49:00,Chula Vista,Commuter’s Dream.,250 Bonita Glen Drive near H Street,apartment,0.0,1.0,407.0,1590,https://sandiego.craigslist.org/ssd/apa/d/chula-vista-commuters-dream/7181286446.html
2020-08-20 18:46:00,Rancho Bernardo,"TOP FLOOR, LOVELY VIEW, ALL APPLIANCES INSIDE, PARKING!",15640 Bernardo Center Dr. near Camino Del Norte,apartment,3.0,2.0,1158.0,2606,https://sandiego.craigslist.org/nsd/apa/d/san-diego-top-floor-lovely-view-all/7181298646.html
2020-08-20 18:43:00,La Mesa,"Trolley, Freeway * Large 2BR/2BA with Washer/Dryer",Amaya Dr near Fletcher Pkwy,apartment,2.0,2.0,970.0,1955,https://sandiego.craigslist.org/esd/apa/d/la-mesa-trolley-freeway-large-2br-2ba/7181297471.html
2020-08-20 18:41:00,East Village,STUNNING 2 Bed Apt~SPACIOUS Downtown near Petco+Specials!,330 13th St.,apartment,2.0,2.0,1180.0,3399,https://sandiego.craigslist.org/csd/apa/d/san-diego-stunning-2-bed-aptspacious/7181292494.html
2020-08-20 18:41:00,East Village,Large 1 Bed Apt NEW Downtown Pet-Friendly+8 Weeks FREE,330 13th St,apartment,1.0,1.0,858.0,2699,https://sandiego.craigslist.org/csd/apa/d/san-diego-large-1-bed-apt-new-downtown/7181291837.html
2020-08-20 18:39:00,Chula Vista,$1895,317 G Streer,apartment,1.0,1.0,1200.0,1895,https://sandiego.craigslist.org/csd/apa/d/chula-vista-1895/7181295751.html
2020-08-20 18:34:00,Escondido,Bring your pet home to Grand Regency Apartments! We accept pets!,2050 East Grand Ave,apartment,1.0,1.0,705.0,1510,https://sandiego.craigslist.org/nsd/apa/d/escondido-bring-your-pet-home-to-grand/7181293950.html
2020-08-20 18:31:00,223 Wisconsin Ave.,Ocean View and only 3 blocks to the Strand BEACH in Oceanside.,223 Wisconsin Ave near S Cleveland St,apartment,3.0,1.0,750.0,2100,https://sandiego.craigslist.org/nsd/apa/d/oceanside-ocean-view-and-only-3-blocks/7181292922.html
2020-08-20 18:31:00,Kearny Mesa,"Energy Star Technology, Furry Friends Welcome, Interactive Game Room","4855 Ariva Way, #130",apartment,1.0,1.0,820.0,2200,https://sandiego.craigslist.org/csd/apa/d/san-diego-energy-star-technology-furry/7181283546.html
2020-08-20 18:27:00,Barrio Logan,$1875 2 Bedroom Apartment,908 Sampson St,apartment,2.0,1.0,,1875,https://sandiego.craigslist.org/csd/apa/d/san-diego-bedroom-apartment/7181291292.html
2020-08-20 18:24:00,La Mesa,🐈🐩🐕🐾PET FRIENDLY 1x1 + $1500 OFF OPEN HOUSE - CALL MEOW🐈,8515 CHLOE AVE.,apartment,1.0,1.0,700.0,1595,https://sandiego.craigslist.org/esd/apa/d/la-mesa-pet-friendly-1x-off-open-house/7181280394.html
2020-08-20 18:24:00,"La Jolla, Utc",Gorgeous 3BR available near the UTC mall! $199 deposit & 6 weeks free!,5265 Toscana Way near Renaissance Ave,apartment,3.0,2.0,1267.0,3137,https://sandiego.craigslist.org/csd/apa/d/san-diego-gorgeous-3br-available-near/7181265140.html
2020-08-20 18:22:00,Poway,2 Bed/2 Bath Desirable POWAY Schools! Renovated w/plank floors!,Hilleary near Midland,apartment,2.0,2.0,940.0,2169,https://sandiego.craigslist.org/esd/apa/d/poway-2-bed-2-bath-desirable-poway/7181289339.html
2020-08-20 18:15:00,Mira Mesa/Miramar/Qualcomm/Sorrento Valley,Don't Be LATE! Get A SPECIAL RATE For A Limited Time ONLY!,10201 Camino Ruiz #181 near Jade Coast Drive,apartment,1.0,1.0,588.0,1551,https://sandiego.craigslist.org/csd/apa/d/san-diego-dont-be-late-get-special-rate/7181286662.html
2020-08-20 18:15:00,La Jolla,Great Experiences Are Just Around The Corner!,8683 VIA MALLORCA,apartment,0.0,1.0,520.0,1675,https://sandiego.craigslist.org/csd/apa/d/la-jolla-great-experiences-are-just/7181286604.html
2020-08-20 18:14:00,Hillcrest/Mission Hills,Upscale 2x2 Apartment near Gaslamp District Now Available!,4179 3rd Ave near Washington Avenue,apartment,2.0,2.0,950.0,2318,https://sandiego.craigslist.org/csd/apa/d/san-diego-upscale-2x2-apartment-near/7181286038.html
2020-08-20 18:12:00,San Diego,Stunning Golden Hill Studio,2214 Broadway near 22nd St.,apartment,0.0,1.0,,1375,https://sandiego.craigslist.org/csd/apa/d/san-diego-stunning-golden-hill-studio/7181285463.html
2020-08-20 18:12:00,Downtown,"Floor to ceiling windows, Studio, one and two bedroom floor plans",Seventh Ave near G Street,apartment,0.0,1.0,594.0,1867,https://sandiego.craigslist.org/csd/apa/d/san-diego-floor-to-ceiling-windows/7181282055.html
2020-08-20 18:12:00,La Mesa,🏡💒OPEN HOUSE FRIDAY 08/21- CALL FOR APT- $1500 OFF SPECIAL!!,8515 Chloe Ave.,apartment,1.0,1.0,690.0,1595,https://sandiego.craigslist.org/esd/apa/d/la-mesa-open-house-friday-call-for-apt/7181280090.html
2020-08-20 18:12:00,El Cajon,BEAUTIFUL 2-BED / 1-BATH UPSTAIRS APT. WITH BALCONY,945 Estes St near Chase Ave,apartment,2.0,1.0,858.0,1625,https://sandiego.craigslist.org/csd/apa/d/el-cajon-beautiful-2-bed-1-bath/7181280515.html
2020-08-20 18:11:00,"8583 Aero Drive San Diego, Ca",Love where you LIVE! Call for Move in SPECIALS!,8583 Aero Drive,apartment,1.0,1.0,734.0,2064,https://sandiego.craigslist.org/csd/apa/d/san-diego-love-where-you-live-call-for/7181275898.html
2020-08-20 18:09:00,Bankers Hill,BALBOA PARK VIEW IN SIXTH AVENUE MODERNIST BUILDING,3200 Sixth Avenue,condo,1.0,1.0,750.0,2395,https://sandiego.craigslist.org/csd/apa/d/san-diego-balboa-park-view-in-sixth/7181284267.html
2020-08-20 18:08:00,Eastlake,Limited availability on our 3 bedrooms! Don't miss out!,2043 Artisan Way near Birch Rd and Eastlake Pkwy,apartment,3.0,2.0,1371.0,3135,https://sandiego.craigslist.org/ssd/apa/d/chula-vista-limited-availability-on-our/7181283936.html
